,TUYEAR,Working,Other income generating activities,Job search and Interviewing
225706,2021,0,0,0
225707,2021,885,0,0
225708,2021,0,0,0
225709,2021,499,0,0
225710,2021,0,0,0
225711,2021,0,0,0
225712,2021,0,0,0
225713,2021,0,0,0
225714,2021,0,0,0
225715,2021,0,0,0
225716,2021,0,0,0
225717,2021,532,0,0
225718,2021,644,0,0
225719,2021,0,0,0
225720,2021,464,0,0
225721,2021,180,0,0
225722,2021,0,0,0
225723,2021,0,0,0
225724,2021,0,0,0
225725,2021,0,0,0
225726,2021,0,0,0
225727,2021,505,0,0
225728,2021,0,0,0
225729,2021,540,0,0
225730,2021,550,0,0
225731,2021,415,0,0
225732,2021,300,0,0
225733,2021,585,0,0
225734,2021,0,0,0
225735,2021,0,0,0
225736,2021,0,0,0
225737,2021,0,120,0
225738,2021,0,0,0
225739,2021,0,0,0
225740,2021,0,0,0
225741,2021,0,0,0
225742,2021,670,0,0
225743,2021,0,240,0
225744,2021,235,0,0
225745,2021,0,0,0
225746,2021,0,0,0
225747,2021,0,0,0
225748,2021,0,0,0
225749,2021,0,0,0
225750,2021,0,0,0
225751,2021,470,0,0
225752,2021,0,0,0
225753,2021,120,0,0
225754,2021,0,0,0
225755,2021,0,0,0
225756,2021,0,0,0
225757,2021,545,0,0
225758,2021,0,0,0
225759,2021,0,0,0
225760,2021,510,0,0
225761,2021,0,0,0
225762,2021,0,0,0
225763,2021,0,0,0
225764,2021,0,0,0
225765,2021,50,0,0
225766,2021,0,0,0
225767,2021,0,0,0
225768,2021,0,0,0
225769,2021,460,0,0
225770,2021,579,0,0
225771,2021,495,0,0
225772,2021,0,0,0
225773,2021,0,0,0
225774,2021,480,0,0
225775,2021,919,0,0
225776,2021,0,0,0
225777,2021,0,0,0
225778,2021,782,0,0
225779,2021,0,0,0
225780,2021,740,0,0
225781,2021,0,0,0
225782,2021,0,0,0
225783,2021,555,0,0
225784,2021,480,0,0
225785,2021,0,0,0
225786,2021,0,0,0
225787,2021,0,0,0
225788,2021,0,0,0
225789,2021,590,0,0
225790,2021,0,0,0
225791,2021,510,0,0
225792,2021,470,0,0
225793,2021,0,0,0
225794,2021,0,0,0
225795,2021,0,0,0
225796,2021,462,0,0
225797,2021,0,0,0
225798,2021,0,0,0
225799,2021,0,0,0
225800,2021,0,0,0
225801,2021,0,0,0
225802,2021,0,0,0
225803,2021,0,0,0
225804,2021,0,0,0
225805,2021,0,0,0
225806,2021,0,0,0
225807,2021,0,0,0
225808,2021,0,0,0
225809,2021,0,0,0
225810,2021,0,0,0
225811,2021,0,0,0
225812,2021,607,0,0
225813,2021,0,0,0
225814,2021,0,0,0
225815,2021,0,0,0
225816,2021,320,0,0
225817,2021,465,0,0
225818,2021,0,0,0
225819,2021,0,0,0
225820,2021,0,0,0
225821,2021,0,0,0
225822,2021,1205,0,0
225823,2021,0,0,0
225824,2021,0,0,0
225825,2021,456,0,0
225826,2021,0,0,0
225827,2021,0,0,0
225828,2021,0,0,0
225829,2021,0,0,0
225830,2021,0,0,0
225831,2021,0,10,0
225832,2021,0,0,0
225833,2021,590,0,0
225834,2021,0,0,0
225835,2021,0,0,0
225836,2021,35,0,0
225837,2021,0,0,0
225838,2021,0,0,0
225839,2021,120,0,0
225840,2021,0,0,0
225841,2021,0,0,0
225842,2021,590,0,0
225843,2021,485,0,0
225844,2021,387,0,0
225845,2021,555,0,0
225846,2021,0,0,0
225847,2021,0,0,0
225848,2021,0,0,0
225849,2021,60,0,0
225850,2021,0,0,0
225851,2021,300,0,0
225852,2021,0,0,0
225853,2021,0,0,0
225854,2021,315,0,0
225855,2021,555,0,0
225856,2021,0,0,0
225857,2021,560,0,0
225858,2021,0,0,0
225859,2021,0,0,0
225860,2021,0,0,0
225861,2021,325,0,0
225862,2021,0,0,0
225863,2021,0,0,0
225864,2021,730,0,0
225865,2021,690,0,0
225866,2021,535,0,0
225867,2021,0,0,0
225868,2021,0,0,0
225869,2021,0,0,0
225870,2021,0,0,0
225871,2021,645,0,0
225872,2021,0,0,0
225873,2021,0,0,0
225874,2021,0,0,0
225875,2021,392,0,0
225876,2021,255,0,0
225877,2021,470,0,0
225878,2021,150,0,0
225879,2021,0,0,0
225880,2021,0,0,0
225881,2021,0,0,0
225882,2021,0,0,0
225883,2021,540,0,0
225884,2021,0,0,0
225885,2021,740,0,0
225886,2021,0,0,0
225887,2021,625,0,0
225888,2021,0,0,0
225889,2021,510,0,0
225890,2021,0,0,0
225891,2021,0,0,0
225892,2021,0,0,0
225893,2021,0,0,0
225894,2021,0,0,0
225895,2021,0,0,0
225896,2021,550,0,0
225897,2021,0,0,0
225898,2021,0,0,0
225899,2021,0,0,0
225900,2021,540,0,0
225901,2021,870,0,0
225902,2021,495,0,0
225903,2021,0,0,0
225904,2021,0,0,0
225905,2021,0,0,0
225906,2021,150,0,0
225907,2021,0,0,0
225908,2021,0,0,0
225909,2021,0,0,0
225910,2021,40,0,0
225911,2021,0,0,0
225912,2021,0,0,0
225913,2021,0,0,0
225914,2021,0,0,0
225915,2021,0,0,0
225916,2021,0,0,0
225917,2021,5,0,0
225918,2021,0,10,0
225919,2021,477,0,0
225920,2021,0,0,0
225921,2021,0,0,0
225922,2021,0,0,0
225923,2021,490,0,0
225924,2021,0,0,0
225925,2021,490,0,0
225926,2021,205,0,0
225927,2021,0,0,0
225928,2021,0,0,0
225929,2021,0,0,0
225930,2021,769,0,0
225931,2021,0,0,0
225932,2021,0,0,0
225933,2021,0,0,0
225934,2021,0,0,0
225935,2021,755,0,0
225936,2021,155,0,0
225937,2021,0,0,0
225938,2021,360,0,0
225939,2021,0,0,0
225940,2021,0,0,0
225941,2021,0,0,0
225942,2021,570,0,0
225943,2021,0,0,0
225944,2021,0,0,0
225945,2021,0,0,0
225946,2021,0,0,0
225947,2021,460,0,0
225948,2021,0,0,0
225949,2021,0,0,0
225950,2021,435,0,0
225951,2021,480,0,0
225952,2021,0,0,0
225953,2021,30,0,0
225954,2021,550,0,0
225955,2021,0,0,0
225956,2021,0,0,0
225957,2021,0,0,0
225958,2021,0,0,0
225959,2021,0,0,0
225960,2021,0,0,0
225961,2021,0,0,0
225962,2021,0,0,0
225963,2021,0,0,0
225964,2021,0,0,0
225965,2021,350,0,0
225966,2021,120,0,0
225967,2021,475,0,0
225968,2021,670,0,0
225969,2021,0,0,0
225970,2021,0,0,0
225971,2021,0,0,0
225972,2021,510,0,0
225973,2021,0,0,0
225974,2021,0,0,0
225975,2021,0,0,0
225976,2021,0,0,0
225977,2021,210,0,0
225978,2021,75,0,0
225979,2021,0,0,0
225980,2021,375,0,0
225981,2021,0,0,0
225982,2021,0,0,0
225983,2021,0,0,0
225984,2021,0,0,0
225985,2021,231,0,0
225986,2021,570,0,0
225987,2021,0,0,0
225988,2021,0,0,0
225989,2021,420,0,0
225990,2021,0,0,0
225991,2021,0,0,0
225992,2021,0,0,0
225993,2021,0,0,0
225994,2021,480,0,0
225995,2021,0,0,0
225996,2021,660,0,0
225997,2021,120,0,0
225998,2021,0,0,0
225999,2021,550,0,0
226000,2021,120,0,0
226001,2021,0,0,0
226002,2021,0,0,0
226003,2021,0,0,0
226004,2021,785,0,0
226005,2021,440,0,0
226006,2021,0,0,0
226007,2021,0,0,0
226008,2021,615,0,0
226009,2021,0,0,0
226010,2021,0,0,0
226011,2021,0,0,0
226012,2021,525,0,0
226013,2021,290,0,0
226014,2021,0,0,0
226015,2021,0,0,0
226016,2021,720,0,0
226017,2021,0,0,0
226018,2021,0,0,0
226019,2021,0,0,0
226020,2021,545,0,0
226021,2021,0,0,0
226022,2021,0,0,0
226023,2021,490,0,0
226024,2021,0,0,0
226025,2021,493,0,0
226026,2021,0,0,0
226027,2021,0,0,0
226028,2021,435,0,0
226029,2021,0,0,0
226030,2021,0,0,0
226031,2021,0,0,0
226032,2021,0,0,0
226033,2021,0,0,0
226034,2021,60,0,0
226035,2021,0,0,0
226036,2021,0,0,0
226037,2021,450,0,0
226038,2021,0,0,0
226039,2021,420,0,0
226040,2021,0,0,0
226041,2021,0,0,0
226042,2021,0,0,0
226043,2021,450,0,0
226044,2021,547,0,0
226045,2021,0,0,0
226046,2021,0,0,0
226047,2021,0,0,0
226048,2021,0,0,0
226049,2021,0,0,0
226050,2021,0,0,0
226051,2021,90,0,0
226052,2021,0,0,0
226053,2021,0,0,0
226054,2021,0,0,0
226055,2021,0,0,0
226056,2021,0,0,0
226057,2021,0,0,0
226058,2021,0,0,0
226059,2021,0,0,0
226060,2021,0,0,0
226061,2021,0,0,0
226062,2021,510,0,0
226063,2021,0,0,0
226064,2021,0,0,0
226065,2021,405,0,0
226066,2021,210,0,0
226067,2021,0,0,0
226068,2021,510,0,0
226069,2021,0,0,0
226070,2021,351,0,0
226071,2021,7,0,0
226072,2021,475,0,0
226073,2021,0,0,0
226074,2021,0,0,0
226075,2021,126,0,0
226076,2021,250,0,0
226077,2021,0,0,0
226078,2021,570,0,0
226079,2021,0,0,0
226080,2021,0,0,0
226081,2021,0,0,0
226082,2021,0,0,0
226083,2021,0,0,0
226084,2021,450,0,0
226085,2021,511,0,0
226086,2021,0,0,0
226087,2021,0,0,0
226088,2021,555,0,0
226089,2021,0,0,0
226090,2021,480,0,0
226091,2021,0,0,0
226092,2021,0,0,0
226093,2021,0,0,0
226094,2021,470,0,0
226095,2021,0,0,0
226096,2021,0,0,0
226097,2021,570,0,0
226098,2021,0,0,0
226099,2021,0,0,0
226100,2021,0,0,0
226101,2021,475,0,0
226102,2021,0,0,0
226103,2021,180,0,0
226104,2021,748,0,0
226105,2021,60,0,0
226106,2021,0,0,0
226107,2021,0,0,0
226108,2021,0,0,0
226109,2021,0,0,0
226110,2021,0,0,0
226111,2021,0,0,0
226112,2021,0,0,0
226113,2021,0,0,0
226114,2021,0,0,0
226115,2021,135,0,0
226116,2021,0,0,0
226117,2021,480,0,0
226118,2021,0,0,0
226119,2021,0,0,0
226120,2021,0,0,0
226121,2021,715,0,0
226122,2021,265,0,0
226123,2021,0,0,0
226124,2021,580,0,0
226125,2021,520,0,0
226126,2021,480,0,0
226127,2021,0,0,180
226128,2021,0,0,0
226129,2021,0,0,0
226130,2021,0,0,0
226131,2021,0,55,0
226132,2021,0,0,0
226133,2021,0,0,0
226134,2021,0,0,0
226135,2021,0,0,330
226136,2021,0,0,0
226137,2021,280,0,0
226138,2021,0,0,0
226139,2021,0,0,0
226140,2021,120,0,0
226141,2021,0,0,0
226142,2021,0,0,0
226143,2021,0,0,0
226144,2021,0,0,0
226145,2021,0,0,0
226146,2021,0,0,0
226147,2021,0,0,0
226148,2021,0,0,0
226149,2021,412,0,0
226150,2021,0,0,0
226151,2021,610,0,0
226152,2021,540,0,0
226153,2021,480,0,0
226154,2021,0,0,0
226155,2021,0,0,0
226156,2021,0,0,0
226157,2021,0,0,0
226158,2021,495,0,0
226159,2021,0,0,0
226160,2021,0,0,0
226161,2021,525,0,0
226162,2021,0,0,0
226163,2021,360,0,0
226164,2021,0,0,0
226165,2021,0,0,0
226166,2021,0,0,0
226167,2021,690,0,0
226168,2021,0,0,0
226169,2021,0,0,0
226170,2021,0,0,0
226171,2021,590,0,0
226172,2021,120,0,0
226173,2021,0,0,0
226174,2021,0,0,0
226175,2021,0,0,0
226176,2021,0,0,0
226177,2021,0,0,0
226178,2021,0,0,0
226179,2021,330,0,0
226180,2021,0,0,0
226181,2021,20,0,0
226182,2021,0,0,0
226183,2021,0,0,0
226184,2021,0,0,0
226185,2021,465,0,0
226186,2021,0,0,0
226187,2021,0,0,0
226188,2021,440,0,0
226189,2021,0,0,0
226190,2021,0,0,0
226191,2021,375,0,0
226192,2021,480,0,0
226193,2021,0,0,0
226194,2021,0,0,0
226195,2021,265,0,0
226196,2021,440,0,0
226197,2021,80,0,0
226198,2021,0,0,0
226199,2021,0,0,0
226200,2021,60,0,0
226201,2021,540,0,0
226202,2021,0,0,0
226203,2021,0,0,0
226204,2021,0,0,0
226205,2021,0,0,0
226206,2021,0,0,0
226207,2021,703,0,0
226208,2021,420,0,0
226209,2021,0,0,0
226210,2021,0,0,0
226211,2021,10,0,0
226212,2021,100,0,0
226213,2021,0,0,0
226214,2021,0,0,0
226215,2021,495,0,0
226216,2021,0,0,180
226217,2021,0,0,0
226218,2021,0,0,0
226219,2021,0,0,0
226220,2021,0,0,0
226221,2021,300,0,0
226222,2021,0,0,0
226223,2021,470,0,0
226224,2021,0,0,0
226225,2021,0,0,0
226226,2021,0,0,0
226227,2021,0,0,0
226228,2021,0,0,0
226229,2021,0,0,0
226230,2021,0,0,0
226231,2021,0,0,0
226232,2021,429,0,0
226233,2021,491,0,0
226234,2021,435,0,0
226235,2021,0,0,0
226236,2021,0,0,0
226237,2021,0,0,0
226238,2021,455,0,0
226239,2021,0,0,0
226240,2021,0,0,0
226241,2021,0,0,0
226242,2021,480,0,0
226243,2021,0,0,0
226244,2021,418,0,0
226245,2021,0,0,0
226246,2021,0,0,0
226247,2021,525,0,0
226248,2021,0,0,0
226249,2021,0,0,0
226250,2021,0,0,0
226251,2021,0,0,0
226252,2021,0,0,0
226253,2021,690,0,0
226254,2021,0,0,0
226255,2021,0,0,0
226256,2021,570,0,0
226257,2021,0,0,0
226258,2021,380,0,0
226259,2021,510,0,0
226260,2021,0,0,0
226261,2021,555,0,0
226262,2021,0,0,0
226263,2021,0,0,0
226264,2021,0,0,0
226265,2021,0,0,0
226266,2021,0,0,0
226267,2021,0,0,0
226268,2021,0,0,0
226269,2021,427,0,0
226270,2021,0,0,120
226271,2021,0,0,0
226272,2021,0,0,0
226273,2021,577,0,0
226274,2021,0,0,0
226275,2021,0,300,0
226276,2021,0,0,0
226277,2021,0,0,0
226278,2021,0,0,0
226279,2021,0,0,0
226280,2021,0,0,0
226281,2021,0,0,0
226282,2021,0,0,0
226283,2021,0,0,0
226284,2021,0,0,0
226285,2021,0,0,0
226286,2021,0,0,0
226287,2021,595,0,0
226288,2021,0,0,0
226289,2021,0,0,0
226290,2021,0,0,0
226291,2021,0,0,0
226292,2021,885,0,0
226293,2021,525,0,0
226294,2021,595,0,0
226295,2021,495,0,0
226296,2021,0,0,0
226297,2021,0,0,0
226298,2021,0,0,0
226299,2021,0,0,0
226300,2021,0,0,0
226301,2021,0,0,0
226302,2021,0,0,0
226303,2021,510,0,0
226304,2021,0,0,0
226305,2021,85,0,0
226306,2021,0,0,0
226307,2021,10,0,0
226308,2021,230,0,0
226309,2021,30,0,0
226310,2021,0,0,0
226311,2021,0,0,0
226312,2021,0,0,0
226313,2021,405,0,0
226314,2021,0,0,0
226315,2021,0,0,0
226316,2021,0,0,0
226317,2021,0,0,0
226318,2021,0,0,0
226319,2021,0,0,0
226320,2021,550,0,0
226321,2021,0,0,0
226322,2021,0,0,0
226323,2021,0,0,0
226324,2021,0,0,0
226325,2021,700,0,0
226326,2021,880,0,0
226327,2021,0,0,0
226328,2021,510,0,0
226329,2021,0,0,0
226330,2021,0,0,0
226331,2021,0,0,0
226332,2021,0,0,0
226333,2021,576,0,0
226334,2021,0,0,0
226335,2021,480,328,0
226336,2021,460,0,0
226337,2021,443,0,0
226338,2021,0,0,0
226339,2021,0,0,0
226340,2021,105,0,0
226341,2021,0,0,0
226342,2021,0,0,0
226343,2021,445,0,0
226344,2021,0,0,0
226345,2021,0,0,0
226346,2021,0,0,0
226347,2021,555,0,0
226348,2021,0,0,0
226349,2021,0,0,0
226350,2021,405,0,0
226351,2021,0,0,0
226352,2021,285,0,0
226353,2021,0,0,0
226354,2021,570,0,0
226355,2021,450,0,0
226356,2021,0,0,0
226357,2021,470,0,0
226358,2021,490,0,0
226359,2021,0,0,0
226360,2021,0,0,0
226361,2021,567,0,0
226362,2021,0,0,0
226363,2021,0,0,0
226364,2021,0,0,0
226365,2021,0,0,0
226366,2021,0,0,0
226367,2021,0,0,0
226368,2021,0,0,0
226369,2021,0,0,0
226370,2021,258,0,0
226371,2021,0,0,0
226372,2021,497,0,0
226373,2021,475,0,0
226374,2021,345,0,0
226375,2021,480,0,0
226376,2021,460,0,0
226377,2021,0,0,0
226378,2021,545,0,0
226379,2021,0,0,0
226380,2021,0,0,0
226381,2021,450,0,0
226382,2021,0,0,0
226383,2021,0,0,0
226384,2021,0,0,0
226385,2021,0,0,0
226386,2021,590,0,0
226387,2021,475,0,0
226388,2021,605,0,0
226389,2021,0,0,0
226390,2021,0,0,0
226391,2021,840,0,0
226392,2021,585,0,0
226393,2021,0,0,0
226394,2021,590,0,0
226395,2021,0,0,0
226396,2021,0,0,0
226397,2021,240,0,0
226398,2021,145,0,0
226399,2021,0,0,0
226400,2021,90,0,0
226401,2021,0,0,0
226402,2021,180,0,0
226403,2021,515,0,0
226404,2021,0,0,0
226405,2021,0,0,0
226406,2021,0,0,0
226407,2021,0,0,0
226408,2021,480,0,0
226409,2021,0,0,0
226410,2021,0,0,0
226411,2021,435,0,0
226412,2021,360,0,0
226413,2021,540,0,0
226414,2021,0,0,0
226415,2021,0,0,0
226416,2021,630,0,0
226417,2021,0,0,0
226418,2021,0,0,0
226419,2021,450,0,0
226420,2021,180,0,0
226421,2021,0,0,0
226422,2021,0,0,0
226423,2021,0,0,0
226424,2021,615,0,0
226425,2021,0,0,0
226426,2021,0,0,0
226427,2021,0,0,0
226428,2021,0,0,0
226429,2021,0,0,0
226430,2021,600,0,0
226431,2021,506,0,0
226432,2021,0,0,0
226433,2021,555,0,0
226434,2021,0,0,0
226435,2021,0,0,0
226436,2021,0,0,0
226437,2021,20,0,0
226438,2021,0,0,0
226439,2021,0,0,0
226440,2021,600,0,0
226441,2021,540,0,0
226442,2021,945,0,0
226443,2021,0,0,0
226444,2021,505,0,0
226445,2021,0,0,0
226446,2021,0,0,0
226447,2021,0,0,0
226448,2021,0,0,0
226449,2021,0,0,0
226450,2021,0,0,0
226451,2021,0,0,0
226452,2021,0,0,0
226453,2021,202,0,0
226454,2021,330,0,0
226455,2021,0,0,0
226456,2021,450,0,0
226457,2021,0,0,0
226458,2021,395,0,0
226459,2021,530,0,0
226460,2021,0,0,0
226461,2021,0,0,0
226462,2021,153,0,0
226463,2021,305,0,0
226464,2021,0,0,0
226465,2021,0,0,0
226466,2021,0,0,0
226467,2021,0,0,0
226468,2021,425,0,0
226469,2021,0,0,0
226470,2021,0,0,0
226471,2021,0,0,0
226472,2021,0,0,0
226473,2021,0,0,0
226474,2021,0,0,0
226475,2021,630,0,0
226476,2021,0,0,0
226477,2021,0,0,0
226478,2021,0,0,0
226479,2021,0,0,0
226480,2021,420,0,0
226481,2021,240,0,0
226482,2021,0,0,0
226483,2021,0,0,0
226484,2021,494,0,0
226485,2021,615,0,0
226486,2021,465,0,0
226487,2021,0,0,0
226488,2021,0,0,0
226489,2021,0,0,0
226490,2021,0,0,0
226491,2021,0,0,0
226492,2021,0,0,0
226493,2021,0,0,0
226494,2021,0,0,0
226495,2021,0,0,0
226496,2021,0,0,0
226497,2021,0,0,0
226498,2021,480,0,0
226499,2021,445,0,0
226500,2021,0,0,0
226501,2021,0,0,0
226502,2021,278,0,0
226503,2021,375,0,0
226504,2021,0,0,0
226505,2021,0,0,0
226506,2021,0,0,0
226507,2021,449,0,0
226508,2021,540,0,0
226509,2021,0,0,0
226510,2021,0,0,0
226511,2021,0,0,0
226512,2021,0,0,0
226513,2021,0,0,0
226514,2021,0,0,0
226515,2021,0,0,0
226516,2021,0,0,0
226517,2021,0,0,0
226518,2021,0,0,0
226519,2021,0,0,0
226520,2021,10,0,0
226521,2021,0,0,0
226522,2021,610,0,0
226523,2021,0,0,0
226524,2021,0,0,0
226525,2021,0,0,0
226526,2021,0,0,0
226527,2021,605,0,0
226528,2021,0,0,0
226529,2021,336,0,0
226530,2021,424,0,0
226531,2021,0,175,0
226532,2021,120,0,0
226533,2021,0,0,0
226534,2021,180,0,0
226535,2021,0,0,0
226536,2021,0,0,0
226537,2021,395,0,0
226538,2021,0,0,0
226539,2021,0,0,0
226540,2021,0,0,0
226541,2021,0,0,0
226542,2021,525,0,0
226543,2021,0,0,0
226544,2021,590,0,0
226545,2021,0,0,0
226546,2021,0,0,0
226547,2021,525,0,0
226548,2021,450,0,0
226549,2021,105,0,0
226550,2021,0,0,0
226551,2021,0,0,0
226552,2021,0,0,0
226553,2021,515,0,0
226554,2021,430,0,0
226555,2021,0,0,0
226556,2021,0,0,0
226557,2021,0,0,0
226558,2021,0,0,0
226559,2021,410,0,0
226560,2021,120,0,0
226561,2021,0,0,0
226562,2021,0,0,60
226563,2021,0,0,0
226564,2021,0,0,0
226565,2021,0,0,0
226566,2021,0,0,0
226567,2021,0,0,0
226568,2021,0,0,0
226569,2021,0,0,0
226570,2021,300,0,0
226571,2021,0,0,0
226572,2021,0,0,0
226573,2021,0,0,0
226574,2021,0,0,0
226575,2021,0,0,0
226576,2021,639,0,0
226577,2021,536,0,0
226578,2021,0,0,0
226579,2021,0,0,0
226580,2021,0,0,0
226581,2021,0,0,0
226582,2021,0,0,0
226583,2021,0,0,0
226584,2021,105,0,0
226585,2021,0,0,0
226586,2021,0,0,0
226587,2021,0,0,0
226588,2021,0,0,0
226589,2021,540,0,0
226590,2021,0,0,0
226591,2021,0,0,0
226592,2021,0,0,0
226593,2021,460,0,0
226594,2021,729,0,0
226595,2021,653,0,0
226596,2021,0,0,0
226597,2021,668,0,0
226598,2021,0,0,0
226599,2021,0,0,0
226600,2021,190,0,0
226601,2021,0,0,0
226602,2021,0,0,0
226603,2021,0,0,0
226604,2021,687,0,0
226605,2021,0,0,0
226606,2021,0,0,0
226607,2021,0,0,0
226608,2021,659,0,0
226609,2021,502,0,0
226610,2021,0,395,0
226611,2021,0,0,0
226612,2021,270,0,0
226613,2021,0,0,0
226614,2021,0,0,0
226615,2021,0,0,0
226616,2021,0,0,0
226617,2021,20,0,0
226618,2021,10,0,0
226619,2021,0,0,0
226620,2021,0,0,0
226621,2021,0,0,0
226622,2021,0,0,0
226623,2021,0,0,0
226624,2021,0,0,0
226625,2021,0,0,0
226626,2021,423,0,0
226627,2021,500,0,0
226628,2021,0,385,0
226629,2021,0,0,0
226630,2021,0,0,0
226631,2021,660,0,0
226632,2021,0,0,0
226633,2021,0,0,0
226634,2021,550,0,0
226635,2021,365,60,0
226636,2021,0,0,0
226637,2021,0,0,0
226638,2021,0,0,0
226639,2021,0,0,0
226640,2021,0,0,0
226641,2021,0,0,0
226642,2021,0,0,0
226643,2021,0,0,0
226644,2021,485,0,0
226645,2021,465,0,0
226646,2021,0,0,0
226647,2021,480,0,0
226648,2021,0,0,0
226649,2021,0,0,0
226650,2021,340,0,0
226651,2021,0,0,0
226652,2021,448,0,0
226653,2021,0,0,0
226654,2021,475,0,0
226655,2021,0,0,0
226656,2021,585,0,0
226657,2021,0,0,0
226658,2021,0,0,0
226659,2021,540,0,0
226660,2021,0,0,0
226661,2021,0,0,0
226662,2021,0,0,0
226663,2021,0,0,0
226664,2021,0,0,0
226665,2021,0,0,0
226666,2021,0,0,0
226667,2021,0,0,0
226668,2021,0,0,0
226669,2021,0,0,0
226670,2021,365,0,0
226671,2021,0,0,0
226672,2021,0,0,0
226673,2021,0,0,0
226674,2021,0,0,0
226675,2021,0,0,0
226676,2021,0,0,0
226677,2021,0,0,0
226678,2021,0,0,0
226679,2021,0,0,0
226680,2021,0,0,0
226681,2021,0,0,0
226682,2021,0,0,0
226683,2021,0,0,0
226684,2021,0,0,0
226685,2021,0,0,0
226686,2021,0,0,0
226687,2021,0,0,0
226688,2021,0,0,0
226689,2021,0,0,0
226690,2021,0,0,0
226691,2021,0,0,0
226692,2021,0,0,0
226693,2021,0,0,0
226694,2021,90,0,0
226695,2021,0,0,0
226696,2021,355,0,0
226697,2021,555,0,0
226698,2021,0,0,0
226699,2021,0,0,0
226700,2021,0,0,0
226701,2021,0,0,0
226702,2021,0,0,0
226703,2021,570,0,0
226704,2021,0,0,0
226705,2021,240,0,0
226706,2021,690,0,0
226707,2021,0,0,0
226708,2021,0,0,0
226709,2021,0,0,0
226710,2021,587,0,0
226711,2021,0,0,0
226712,2021,0,0,0
226713,2021,60,0,0
226714,2021,455,0,0
226715,2021,0,0,0
226716,2021,450,0,0
226717,2021,0,0,0
226718,2021,0,0,0
226719,2021,610,0,0
226720,2021,0,0,0
226721,2021,0,0,0
226722,2021,0,0,0
226723,2021,0,0,0
226724,2021,0,0,0
226725,2021,0,0,0
226726,2021,0,0,0
226727,2021,578,0,0
226728,2021,0,0,0
226729,2021,0,0,0
226730,2021,0,0,0
226731,2021,0,0,0
226732,2021,0,0,0
226733,2021,570,0,0
226734,2021,0,0,0
226735,2021,0,0,0
226736,2021,0,0,0
226737,2021,0,0,0
226738,2021,480,0,0
226739,2021,0,0,0
226740,2021,0,0,0
226741,2021,0,0,0
226742,2021,0,0,0
226743,2021,0,0,0
226744,2021,0,0,0
226745,2021,0,0,0
226746,2021,0,0,0
226747,2021,0,0,0
226748,2021,0,0,0
226749,2021,510,0,0
226750,2021,0,0,0
226751,2021,0,0,0
226752,2021,0,0,0
226753,2021,0,0,0
226754,2021,540,0,0
226755,2021,0,0,0
226756,2021,0,0,0
226757,2021,565,0,0
226758,2021,0,0,0
226759,2021,775,0,0
226760,2021,0,0,0
226761,2021,462,0,0
226762,2021,0,0,0
226763,2021,0,0,0
226764,2021,544,0,0
226765,2021,0,0,0
226766,2021,0,0,0
226767,2021,590,0,0
226768,2021,0,0,0
226769,2021,0,0,0
226770,2021,490,0,0
226771,2021,0,0,0
226772,2021,0,0,0
226773,2021,0,0,0
226774,2021,820,0,0
226775,2021,0,0,0
226776,2021,0,0,0
226777,2021,0,0,0
226778,2021,647,0,0
226779,2021,0,0,0
226780,2021,450,0,0
226781,2021,0,0,0
226782,2021,660,0,0
226783,2021,0,0,0
226784,2021,0,0,0
226785,2021,0,0,0
226786,2021,665,0,0
226787,2021,460,0,0
226788,2021,515,0,0
226789,2021,510,60,0
226790,2021,0,0,0
226791,2021,505,0,0
226792,2021,540,0,0
226793,2021,0,0,0
226794,2021,0,0,0
226795,2021,0,0,0
226796,2021,0,0,0
226797,2021,420,0,0
226798,2021,540,0,0
226799,2021,0,0,0
226800,2021,0,0,0
226801,2021,0,0,0
226802,2021,0,0,0
226803,2021,0,0,0
226804,2021,0,0,180
226805,2021,579,0,0
226806,2021,331,0,0
226807,2021,0,0,0
226808,2021,0,0,0
226809,2021,0,0,0
226810,2021,0,0,0
226811,2021,390,0,0
226812,2021,240,495,0
226813,2021,460,0,0
226814,2021,0,0,0
226815,2021,495,0,0
226816,2021,483,0,0
226817,2021,405,0,0
226818,2021,0,0,0
226819,2021,0,0,0
226820,2021,0,0,0
226821,2021,0,0,0
226822,2021,0,0,0
226823,2021,0,0,0
226824,2021,0,0,0
226825,2021,0,0,0
226826,2021,0,0,0
226827,2021,0,0,0
226828,2021,0,0,0
226829,2021,0,0,0
226830,2021,0,0,0
226831,2021,0,0,0
226832,2021,776,0,0
226833,2021,0,0,0
226834,2021,0,0,0
226835,2021,0,0,0
226836,2021,0,0,0
226837,2021,0,0,0
226838,2021,0,0,0
226839,2021,0,0,0
226840,2021,20,0,0
226841,2021,0,0,0
226842,2021,0,0,0
226843,2021,30,0,0
226844,2021,0,0,0
226845,2021,135,0,0
226846,2021,0,0,0
226847,2021,700,0,0
226848,2021,0,0,0
226849,2021,600,0,0
226850,2021,0,0,0
226851,2021,350,0,30
226852,2021,0,0,0
226853,2021,15,0,0
226854,2021,495,0,0
226855,2021,30,0,0
226856,2021,30,0,0
226857,2021,0,0,0
226858,2021,0,0,0
226859,2021,0,0,0
226860,2021,465,0,0
226861,2021,0,0,0
226862,2021,0,0,0
226863,2021,0,0,0
226864,2021,580,0,0
226865,2021,0,0,0
226866,2021,521,0,0
226867,2021,670,0,0
226868,2021,0,0,0
226869,2021,437,0,0
