TRCHILDNUM,Caring for HH children,Housework,Grocery shopping
0,0,45,30
0,0,0,0
1,23,0,0
0,0,0,0
0,0,20,0
0,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,20,0
0,0,0,0
0,0,20,0
0,0,350,0
0,0,60,0
0,0,200,30
1,240,0,0
2,110,0,0
0,0,20,0
0,0,0,0
0,0,0,0
0,0,0,0
1,40,110,60
1,5,0,0
1,85,75,0
0,0,120,0
0,0,5,0
0,0,0,0
0,0,180,0
1,60,120,0
0,0,45,30
0,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,330,0
3,5,0,0
3,20,120,0
2,0,0,0
0,0,0,0
1,0,0,0
1,10,0,5
1,15,110,0
0,0,0,0
0,0,0,0
0,0,85,0
0,0,120,0
0,0,0,0
0,0,0,0
2,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
0,0,0,30
0,0,0,0
1,0,0,0
0,0,0,0
1,150,0,0
0,0,10,30
1,41,33,0
0,0,185,0
2,518,0,30
0,0,0,0
2,305,75,10
0,0,0,0
0,0,0,15
2,50,110,0
0,0,0,0
1,0,0,0
1,0,0,0
2,180,0,15
1,0,0,0
0,0,0,0
0,0,0,0
3,154,133,0
0,0,15,0
0,0,120,0
1,0,0,0
1,65,0,0
2,35,0,0
0,0,480,0
0,0,0,30
0,0,75,60
0,0,60,0
3,188,0,0
0,0,0,0
3,294,60,0
0,0,0,40
0,0,0,0
2,120,0,0
3,0,0,0
0,0,150,0
3,0,0,0
3,180,0,0
1,0,30,0
1,35,240,60
2,150,0,0
2,165,0,60
0,0,0,0
2,0,0,5
1,0,0,0
0,0,0,0
0,0,180,0
0,0,90,0
2,105,0,0
4,100,0,0
1,180,60,0
1,105,120,0
3,0,245,10
1,0,0,0
0,0,0,0
2,0,0,45
2,20,410,0
1,0,0,0
0,0,0,0
0,0,0,0
1,330,45,0
0,0,0,0
0,0,0,0
1,45,20,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,45
4,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
3,0,250,0
1,0,45,20
0,0,45,0
0,0,0,0
0,0,15,40
0,0,0,0
0,0,170,60
1,0,0,0
3,60,125,30
3,160,0,0
1,0,0,0
3,0,0,0
3,0,0,0
0,0,0,0
4,150,70,0
0,0,420,0
2,90,0,25
1,0,180,0
2,0,0,0
0,0,60,0
1,30,0,0
0,0,20,0
3,0,10,0
0,0,0,30
1,40,0,0
1,0,0,0
3,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
2,75,0,15
1,107,60,0
0,0,360,0
1,0,15,0
1,43,0,0
2,450,0,90
1,0,20,60
0,0,10,60
0,0,0,30
1,0,0,0
1,0,0,0
0,0,0,0
0,0,240,20
2,0,0,0
1,0,0,0
4,50,60,0
1,10,7,10
2,0,153,0
2,0,190,0
1,0,0,0
0,0,270,0
2,111,0,0
2,0,0,0
1,10,0,0
0,0,0,0
2,1,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,15,0,0
1,91,0,0
2,93,0,0
0,0,5,0
0,0,0,0
2,11,0,10
0,0,0,0
0,0,0,0
2,59,0,0
0,0,0,0
1,390,60,0
0,0,0,0
2,395,60,0
1,0,30,0
0,0,0,0
1,15,15,25
2,0,110,0
1,0,0,0
1,0,0,0
0,0,135,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,25,0,15
0,0,0,0
0,0,55,0
4,0,0,0
1,15,225,0
0,0,0,0
0,0,0,30
0,0,75,90
1,75,0,0
1,16,0,0
1,0,0,0
0,0,120,0
0,0,0,0
0,0,0,40
0,0,0,0
0,0,5,0
0,0,0,0
0,0,0,0
1,0,60,0
0,0,0,15
0,0,60,0
0,0,0,0
0,0,120,0
4,0,60,0
0,0,140,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,10,20
2,20,0,0
2,45,75,0
2,135,0,0
4,25,0,0
1,0,0,0
0,0,5,0
0,0,0,0
1,460,0,30
0,0,0,170
3,89,42,15
1,0,15,0
1,180,300,30
3,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
2,0,0,0
3,250,40,0
2,45,0,0
0,0,0,0
1,85,0,0
0,0,0,0
0,0,0,20
0,0,0,0
3,90,40,0
0,0,30,0
2,180,0,0
0,0,0,0
0,0,0,0
1,25,60,0
1,145,0,0
1,43,0,0
3,85,0,0
0,0,0,0
0,0,150,0
1,62,0,0
0,0,0,0
2,77,45,0
0,0,0,0
0,0,0,0
0,0,10,30
1,0,0,0
0,0,0,0
0,0,0,0
1,47,12,0
1,5,20,5
1,7,0,0
2,15,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,10,15,25
0,0,110,45
2,0,0,0
0,0,0,0
3,0,0,0
3,6,30,30
1,25,45,15
0,0,0,0
1,0,180,0
0,0,0,0
2,185,70,0
0,0,0,0
1,2,35,0
1,0,0,0
1,90,0,0
3,65,0,0
1,155,0,60
1,2,130,0
3,0,0,0
2,10,0,0
2,20,0,0
1,411,270,0
3,100,0,0
2,0,0,0
0,0,0,0
2,0,0,0
0,0,150,0
3,0,0,0
0,0,15,20
0,0,90,0
0,0,0,0
2,57,120,60
0,0,0,0
1,0,995,0
0,0,0,40
1,39,30,30
1,0,15,90
2,120,0,0
2,102,0,0
0,0,60,0
1,0,0,0
3,80,35,30
0,0,210,0
3,0,0,0
2,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
0,0,150,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,5,0
0,0,0,0
0,0,0,0
0,0,85,0
1,107,0,0
1,97,60,0
3,150,195,0
0,0,180,0
0,0,120,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,30,0
0,0,50,0
0,0,85,0
2,0,0,0
0,0,0,0
2,18,130,0
1,0,0,0
2,64,105,0
2,7,0,0
3,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,120,0
0,0,5,30
0,0,100,0
0,0,60,0
0,0,0,0
0,0,150,0
0,0,1265,0
1,10,0,0
1,125,0,0
2,65,30,0
1,88,180,0
2,45,180,180
3,5,0,0
2,60,0,0
2,0,0,0
0,0,0,0
0,0,40,0
2,65,60,0
3,0,570,0
0,0,135,0
0,0,0,0
0,0,0,0
1,22,0,0
0,0,0,0
0,0,5,0
2,60,180,0
7,130,100,0
1,110,0,0
0,0,30,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,15
0,0,0,30
0,0,120,0
3,180,0,0
0,0,0,0
0,0,100,0
0,0,0,0
0,0,30,0
1,255,30,150
0,0,5,0
0,0,120,0
2,355,25,100
2,0,0,0
0,0,0,0
0,0,30,120
0,0,0,0
0,0,0,0
0,0,100,0
3,52,380,0
0,0,120,0
2,180,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,45,0
1,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
1,3,0,0
3,440,360,0
2,60,0,0
1,240,0,10
2,120,60,0
0,0,0,0
2,130,25,0
0,0,45,0
0,0,0,0
0,0,30,60
0,0,0,0
0,0,0,0
0,0,15,0
1,0,105,0
1,30,80,60
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,30
0,0,120,0
2,10,150,120
0,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
1,7,90,0
0,0,0,0
0,0,0,0
4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,35,0,0
1,0,20,35
0,0,130,0
1,11,0,0
0,0,0,0
1,5,0,0
0,0,60,30
0,0,45,0
0,0,0,0
2,278,0,0
0,0,5,0
1,35,0,0
0,0,0,0
0,0,105,30
1,240,0,0
1,0,2,0
0,0,50,15
2,0,0,0
2,88,0,0
0,0,0,0
1,50,0,60
2,250,0,0
0,0,0,0
2,66,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4,240,50,0
4,170,15,0
0,0,0,0
0,0,0,15
2,4,60,25
0,0,0,0
1,0,0,0
0,0,100,0
0,0,240,0
0,0,0,0
0,0,0,0
5,297,60,0
0,0,197,0
2,5,15,0
0,0,204,0
0,0,0,0
2,50,180,0
0,0,0,0
3,0,0,0
2,245,30,0
0,0,0,0
0,0,0,0
0,0,135,0
1,90,30,60
1,255,60,0
0,0,105,0
0,0,150,0
1,0,0,0
0,0,0,0
3,110,0,0
0,0,0,23
0,0,30,0
0,0,0,30
2,0,0,0
1,0,0,0
0,0,0,0
2,0,0,0
1,0,0,0
0,0,0,0
0,0,45,0
2,0,0,0
2,120,180,0
3,0,0,0
2,170,35,0
0,0,0,0
0,0,30,0
0,0,120,0
0,0,0,0
0,0,115,0
0,0,75,0
1,0,0,0
1,0,0,0
0,0,60,50
0,0,0,0
1,355,45,0
0,0,0,0
1,20,0,0
2,37,70,0
2,20,0,0
1,0,0,0
1,0,60,0
0,0,0,0
0,0,0,0
1,65,0,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,80
2,0,0,0
0,0,165,0
2,165,0,0
0,0,0,0
4,120,0,0
2,130,120,0
2,2,0,0
0,0,0,0
2,0,115,0
2,10,240,0
0,0,115,0
3,4,0,0
1,40,10,0
2,390,0,0
1,120,4,25
1,130,20,0
1,90,0,0
0,0,35,0
0,0,0,60
0,0,50,0
2,540,0,0
0,0,0,10
2,0,0,0
2,15,0,0
1,0,0,0
0,0,120,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,77,0,0
0,0,0,0
0,0,0,0
2,70,55,0
3,155,430,60
1,0,0,0
0,0,60,0
4,76,0,0
2,150,60,0
0,0,0,0
1,0,0,0
4,0,0,0
3,135,120,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,45,30
1,0,0,0
0,0,0,0
0,0,145,70
0,0,0,30
0,0,0,0
2,285,0,0
1,68,0,0
2,0,0,0
1,0,0,0
0,0,0,0
3,0,0,0
1,0,0,0
0,0,0,0
2,0,15,0
1,0,0,0
2,30,0,0
0,0,45,45
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
2,57,3,0
2,170,0,0
0,0,0,0
1,0,60,0
0,0,20,30
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
2,0,70,60
0,0,60,0
0,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,280,0
2,75,0,0
1,150,30,0
2,190,0,0
1,0,90,0
0,0,0,0
4,60,90,0
0,0,240,0
1,90,90,0
1,100,90,0
0,0,80,0
0,0,240,0
0,0,15,0
0,0,120,120
0,0,0,0
0,0,0,0
0,0,15,0
2,0,75,0
0,0,195,0
3,490,70,0
3,60,0,0
3,0,0,0
3,585,270,0
0,0,0,0
1,65,40,0
1,0,0,0
0,0,0,0
4,145,150,0
1,5,0,0
0,0,1,0
2,35,375,60
0,0,120,0
2,87,45,0
2,90,75,0
0,0,208,0
0,0,0,20
3,505,30,0
0,0,60,40
1,60,0,0
0,0,0,0
0,0,75,0
3,0,15,0
2,211,90,30
0,0,0,0
3,92,85,0
0,0,0,0
0,0,30,0
0,0,0,0
0,0,0,50
0,0,0,0
2,30,0,0
0,0,120,0
3,176,135,60
0,0,30,0
0,0,0,0
0,0,180,0
2,120,0,20
0,0,0,0
0,0,30,0
3,25,140,60
0,0,0,0
0,0,60,112
1,0,0,0
0,0,10,10
1,5,0,25
0,0,0,0
1,0,180,0
0,0,0,0
1,135,0,0
0,0,0,0
0,0,5,0
2,0,0,0
3,325,48,30
0,0,0,0
0,0,0,0
3,20,78,0
0,0,5,0
0,0,15,30
0,0,0,0
2,0,0,0
2,35,10,60
1,0,170,75
1,190,20,0
0,0,130,0
3,10,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,258,0
2,300,0,0
0,0,30,30
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,61,15
0,0,0,0
1,0,210,0
1,0,180,0
0,0,120,10
1,0,0,0
2,0,30,0
0,0,0,0
2,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
1,0,0,0
2,132,45,0
3,60,0,0
2,60,150,0
0,0,160,0
1,55,0,30
0,0,0,0
0,0,0,0
0,0,100,0
1,0,0,0
1,0,15,60
1,46,80,45
2,0,60,0
1,290,60,30
2,0,0,0
0,0,265,0
0,0,0,0
1,30,75,60
0,0,0,0
0,0,0,0
0,0,10,45
0,0,0,0
3,80,60,0
3,65,40,60
0,0,0,0
0,0,0,0
0,0,0,0
0,0,115,45
2,15,0,0
0,0,0,0
1,265,150,45
0,0,60,0
0,0,0,0
0,0,0,0
2,182,0,0
0,0,0,0
3,50,60,0
2,0,0,0
2,210,120,0
2,197,0,0
2,0,125,60
0,0,0,0
0,0,0,30
2,0,0,0
0,0,120,0
0,0,0,0
0,0,30,5
1,215,120,0
1,435,0,0
0,0,0,0
0,0,0,0
1,265,0,0
0,0,0,0
1,0,0,20
0,0,180,0
2,0,0,0
2,47,20,90
0,0,0,0
3,0,0,0
0,0,0,0
0,0,30,20
9,267,90,20
2,90,0,30
0,0,0,10
0,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
0,0,0,0
0,0,0,60
1,0,0,0
0,0,0,0
0,0,0,10
0,0,0,0
0,0,255,0
1,0,15,10
0,0,0,60
3,36,0,0
0,0,60,0
0,0,0,0
0,0,3,0
0,0,0,0
2,2,0,0
2,321,20,120
2,2,0,0
1,0,0,0
0,0,0,0
0,0,0,0
2,80,90,0
0,0,0,0
0,0,520,30
2,405,0,0
0,0,5,120
0,0,0,0
0,0,180,0
0,0,0,0
0,0,0,0
0,0,15,25
0,0,0,0
0,0,120,0
2,0,0,0
0,0,230,30
0,0,0,0
0,0,0,0
2,23,0,0
0,0,0,0
1,180,10,45
3,21,0,0
0,0,180,0
1,0,0,0
0,0,0,0
0,0,105,20
2,137,0,0
1,0,31,0
0,0,0,0
2,180,0,0
0,0,0,0
2,0,55,120
2,375,0,0
2,12,0,10
0,0,0,0
0,0,60,45
0,0,0,0
0,0,120,0
0,0,0,0
3,50,55,0
1,0,150,0
1,0,0,0
0,0,0,0
2,91,0,0
0,0,120,0
0,0,0,0
0,0,0,0
3,75,5,68
0,0,0,0
0,0,0,0
0,0,270,120
2,0,120,0
3,30,306,0
0,0,0,0
2,0,0,0
1,0,30,30
0,0,0,0
0,0,0,0
1,0,0,0
2,12,0,0
2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,50,80,50
0,0,0,0
6,202,40,0
2,132,60,0
0,0,0,0
3,435,0,0
2,60,0,30
0,0,15,60
1,220,15,90
1,189,60,0
1,255,5,45
0,0,0,0
0,0,0,0
0,0,15,0
0,0,0,0
4,55,0,0
0,0,0,0
0,0,0,0
1,0,60,0
0,0,0,0
0,0,285,20
2,30,210,0
1,470,5,30
2,55,0,0
0,0,0,0
0,0,0,0
3,70,440,60
0,0,5,0
0,0,10,0
0,0,0,0
1,15,15,0
1,0,0,0
2,60,20,0
3,0,590,30
1,0,0,0
0,0,30,0
0,0,75,0
0,0,10,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,0,0,0
0,0,0,0
2,0,0,0
1,0,0,0
0,0,10,0
0,0,0,0
2,0,0,0
0,0,75,30
0,0,0,0
1,15,60,0
0,0,0,0
4,180,45,60
1,0,180,0
4,5,0,0
0,0,70,0
2,0,0,0
1,0,0,0
0,0,110,0
0,0,210,0
0,0,60,0
2,45,60,60
0,0,45,0
1,10,2,0
0,0,0,10
1,15,0,0
0,0,5,0
2,82,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,10,0
0,0,0,0
0,0,180,0
1,35,30,0
3,230,90,0
2,150,0,0
0,0,0,0
3,175,40,0
0,0,115,0
0,0,0,0
0,0,45,0
0,0,40,0
0,0,0,0
0,0,0,0
0,0,61,0
2,60,120,40
0,0,105,0
0,0,0,0
1,0,2,0
0,0,330,0
0,0,145,0
0,0,0,0
0,0,0,0
1,90,0,45
2,24,0,30
0,0,0,0
0,0,0,0
0,0,0,30
0,0,90,0
0,0,10,30
1,0,0,0
1,10,0,0
0,0,0,15
1,0,15,0
0,0,0,0
4,115,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,35,15,0
0,0,120,0
0,0,0,0
2,0,0,0
0,0,0,0
2,30,45,0
0,0,2,0
1,65,200,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,30
0,0,0,0
2,97,0,0
0,0,0,15
0,0,60,0
1,105,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,180,0
5,52,111,0
0,0,0,0
0,0,210,65
2,0,0,0
0,0,0,0
0,0,0,0
2,0,165,0
0,0,0,60
2,90,0,0
0,0,0,0
3,150,30,0
0,0,0,0
1,30,0,15
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
2,15,0,0
2,96,20,0
2,0,0,0
0,0,0,0
4,15,0,0
2,0,10,30
1,0,0,0
3,0,0,0
0,0,0,30
0,0,0,60
0,0,150,0
0,0,0,0
0,0,0,0
1,0,0,5
2,0,0,0
1,30,120,0
0,0,10,0
1,0,0,0
2,125,0,0
0,0,0,0
0,0,0,0
1,112,0,0
2,61,0,0
1,0,30,0
0,0,60,0
4,95,30,0
0,0,0,0
2,175,0,0
1,104,0,0
0,0,720,0
0,0,0,0
1,0,0,0
0,0,0,30
0,0,0,0
0,0,0,0
0,0,310,120
0,0,0,20
2,15,0,0
0,0,120,0
0,0,5,20
0,0,35,15
0,0,0,0
1,110,140,0
0,0,0,0
0,0,0,40
0,0,150,0
0,0,0,0
1,0,10,30
0,0,15,0
0,0,0,0
1,0,60,0
0,0,75,0
0,0,180,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,0
1,0,20,0
2,275,10,60
0,0,0,0
0,0,0,0
0,0,150,0
2,0,0,0
0,0,0,0
0,0,70,30
2,140,90,0
2,0,180,0
1,150,120,0
0,0,0,0
3,15,0,0
0,0,785,0
0,0,0,0
3,0,0,0
3,0,0,0
1,0,0,0
0,0,0,0
1,22,0,0
0,0,5,30
2,30,165,0
0,0,120,0
0,0,175,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
3,105,110,10
0,0,10,0
1,175,0,0
2,0,115,60
0,0,0,0
0,0,0,0
1,170,90,0
1,0,90,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,105,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,140,0
1,0,0,0
2,0,0,0
1,0,30,0
1,165,0,0
0,0,0,0
0,0,30,0
0,0,0,0
0,0,0,0
0,0,0,120
2,115,35,20
0,0,0,0
4,220,0,0
3,26,5,0
1,0,10,0
1,15,0,0
0,0,0,0
2,0,0,0
0,0,0,0
0,0,240,30
1,105,210,0
0,0,150,0
1,0,60,0
0,0,0,0
0,0,0,0
0,0,0,0
1,15,0,0
1,0,0,0
1,0,0,0
0,0,0,0
3,55,0,0
0,0,30,0
1,0,0,0
0,0,0,15
0,0,0,0
0,0,15,0
2,240,20,0
1,0,0,0
3,0,0,0
0,0,90,0
0,0,20,90
0,0,0,0
0,0,327,0
0,0,0,0
0,0,0,0
3,15,60,0
1,0,0,0
0,0,140,0
0,0,10,0
0,0,0,0
1,5,140,0
0,0,60,0
0,0,5,0
0,0,0,0
0,0,0,0
1,265,90,0
0,0,0,0
0,0,2,0
1,80,50,0
4,100,10,0
1,0,0,0
0,0,120,0
1,0,0,0
0,0,0,0
2,86,16,0
0,0,30,0
0,0,0,0
0,0,0,0
0,0,180,0
1,217,18,0
0,0,0,0
3,0,0,0
0,0,0,0
2,40,0,0
0,0,0,0
2,55,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,345,105
2,395,0,0
1,0,0,0
1,0,0,0
0,0,60,0
0,0,0,0
1,205,0,0
0,0,0,0
0,0,0,0
0,0,0,10
1,57,0,0
0,0,0,0
0,0,0,15
1,1,0,0
1,0,0,0
1,0,0,0
1,65,0,0
0,0,390,0
0,0,0,20
2,225,0,0
2,0,0,0
0,0,0,0
0,0,0,0
2,35,0,0
0,0,0,0
3,0,90,0
1,50,270,15
0,0,0,0
1,0,15,30
3,0,0,0
2,120,0,0
0,0,5,0
0,0,0,0
0,0,0,0
3,0,10,0
2,0,15,60
1,0,379,0
2,190,185,65
1,0,0,0
1,0,170,0
1,0,0,0
2,20,30,0
0,0,0,15
2,45,0,0
1,180,60,60
0,0,0,0
0,0,60,0
1,0,0,0
0,0,15,0
0,0,0,0
0,0,15,15
0,0,0,20
2,57,210,30
0,0,0,0
4,310,0,0
1,0,0,0
1,45,195,0
2,35,0,20
0,0,130,15
0,0,465,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,170,0
0,0,0,0
0,0,5,0
1,0,240,0
0,0,0,0
2,0,35,0
0,0,2,0
1,30,0,0
0,0,120,0
1,0,120,0
0,0,0,0
3,30,0,0
0,0,0,0
1,0,0,0
3,245,0,0
1,20,350,0
0,0,30,0
3,2,10,0
2,0,20,50
0,0,0,0
2,235,60,0
0,0,15,0
0,0,0,0
0,0,0,0
0,0,15,0
0,0,0,0
3,0,0,0
0,0,210,60
2,0,480,0
2,120,0,0
2,280,0,0
3,95,0,0
0,0,150,0
1,0,5,0
0,0,0,0
1,108,0,0
1,0,120,0
3,0,0,0
0,0,0,0
0,0,0,0
0,0,60,0
0,0,0,0
0,0,0,0
2,25,30,0
0,0,0,0
0,0,110,60
3,0,0,0
3,304,0,0
0,0,0,0
1,0,187,0
0,0,30,0
0,0,10,0
2,7,0,0
1,20,235,0
2,0,90,0
1,0,90,0
0,0,30,30
0,0,0,0
0,0,0,0
2,53,0,0
3,0,30,0
1,30,180,10
0,0,0,0
1,0,435,0
0,0,90,45
1,0,0,0
1,0,0,0
1,0,0,0
2,36,249,60
0,0,0,45
0,0,10,15
1,133,292,0
1,0,0,0
2,15,0,0
1,0,0,0
2,220,45,0
1,1,0,0
0,0,0,0
2,105,0,0
3,73,0,0
0,0,175,0
0,0,0,0
0,0,0,0
0,0,0,0
1,165,75,0
0,0,60,0
0,0,0,0
2,270,0,0
0,0,60,0
0,0,60,0
0,0,0,0
0,0,180,15
2,505,0,0
0,0,0,0
0,0,10,0
1,110,220,60
3,100,0,0
0,0,0,0
1,16,0,0
1,0,45,0
2,90,0,0
1,0,0,0
0,0,5,0
0,0,60,0
3,75,90,120
0,0,0,0
0,0,60,0
2,0,0,0
0,0,0,20
1,0,0,0
0,0,120,0
0,0,30,210
0,0,90,0
1,0,0,0
0,0,45,0
1,0,0,0
0,0,5,0
0,0,5,15
0,0,0,0
1,0,0,0
0,0,570,0
0,0,0,0
4,72,0,0
1,2,0,0
0,0,0,0
2,0,11,0
0,0,0,0
0,0,0,0
2,190,0,0
1,30,60,0
3,40,187,0
1,0,0,0
0,0,113,40
0,0,1,0
2,65,0,0
0,0,0,0
0,0,0,0
1,260,180,0
3,278,0,0
0,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
2,187,60,0
2,0,15,10
1,0,0,20
0,0,0,0
0,0,75,0
1,0,245,0
0,0,0,0
2,0,0,0
3,0,0,0
0,0,0,0
0,0,60,0
5,55,0,0
2,75,0,0
0,0,0,0
2,65,110,30
1,20,0,0
0,0,0,0
0,0,330,0
0,0,120,0
4,100,0,0
0,0,0,0
1,0,0,0
0,0,0,0
2,150,90,0
0,0,120,30
0,0,0,0
0,0,20,90
0,0,90,0
1,0,20,5
3,0,0,0
0,0,30,0
0,0,0,0
3,55,0,0
3,30,0,0
0,0,60,0
1,150,242,0
2,105,640,0
0,0,40,0
2,0,0,0
1,0,0,0
0,0,0,0
0,0,120,25
2,250,0,0
0,0,0,0
0,0,90,0
0,0,0,0
0,0,15,40
0,0,0,0
4,230,30,0
0,0,120,0
0,0,90,0
2,149,0,40
3,0,0,0
2,70,180,0
2,70,0,0
0,0,60,0
2,0,0,0
2,77,80,0
1,0,0,0
0,0,0,0
2,65,0,0
0,0,45,0
0,0,0,0
2,80,0,10
1,0,0,0
0,0,69,0
0,0,0,0
1,108,20,0
0,0,0,0
2,315,0,0
0,0,10,0
3,0,0,0
0,0,535,0
1,180,0,0
2,80,60,0
0,0,90,0
0,0,0,0
0,0,30,0
3,4,195,30
1,424,20,45
0,0,80,0
0,0,0,0
0,0,0,0
0,0,60,0
0,0,10,0
1,5,150,0
1,4,0,0
0,0,270,0
0,0,0,0
0,0,50,0
0,0,10,0
2,60,300,0
0,0,0,0
0,0,30,0
4,152,0,0
0,0,0,0
0,0,60,0
0,0,0,0
0,0,0,0
0,0,30,0
0,0,120,0
0,0,0,0
0,0,0,0
2,2,0,0
1,0,0,60
2,110,0,0
2,0,0,0
1,50,0,60
2,40,0,0
2,420,0,0
0,0,10,45
3,0,0,0
0,0,0,0
2,0,180,0
0,0,75,30
3,5,10,0
1,0,0,0
3,23,0,0
0,0,240,0
0,0,0,5
0,0,0,0
0,0,0,0
2,0,0,0
2,0,0,0
0,0,0,0
0,0,0,30
0,0,0,0
0,0,0,0
0,0,0,0
1,0,320,0
2,60,0,15
0,0,0,0
3,0,0,0
1,5,60,0
3,20,104,0
0,0,0,0
2,5,0,0
0,0,180,0
2,60,0,0
0,0,0,30
0,0,35,0
0,0,0,0
0,0,13,30
2,0,120,0
0,0,0,0
2,95,270,0
0,0,67,37
0,0,0,0
0,0,0,0
3,0,0,0
0,0,420,0
4,0,0,0
0,0,0,0
1,0,10,30
1,0,0,0
3,72,261,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,60
0,0,0,0
4,90,75,0
2,0,120,0
2,0,0,0
1,130,60,0
0,0,0,0
1,0,0,0
1,0,0,0
3,0,0,0
0,0,60,0
0,0,0,0
2,22,120,45
1,20,0,60
0,0,0,0
1,0,0,0
1,0,0,120
2,0,0,0
0,0,0,0
0,0,4,54
0,0,0,0
1,45,0,0
0,0,180,0
1,0,120,0
0,0,135,45
1,27,0,0
0,0,80,0
0,0,0,0
2,40,197,45
0,0,0,90
0,0,50,0
4,60,0,0
0,0,5,0
2,45,0,0
2,293,0,30
3,0,15,75
1,0,0,0
0,0,115,0
2,103,60,0
0,0,0,0
0,0,0,0
2,57,35,0
0,0,0,0
4,0,0,0
0,0,0,0
2,0,60,30
0,0,0,0
2,205,50,55
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,30
0,0,0,0
0,0,0,0
0,0,0,0
0,0,35,0
3,66,0,0
0,0,0,0
2,317,90,0
0,0,0,0
2,10,0,20
0,0,0,0
0,0,180,0
0,0,0,0
1,0,0,0
0,0,390,0
2,125,0,0
0,0,30,0
0,0,0,0
2,0,390,120
0,0,0,0
0,0,0,0
4,260,0,60
3,0,0,0
0,0,15,30
4,15,0,45
0,0,90,30
0,0,25,0
0,0,35,0
0,0,5,60
2,10,235,40
0,0,30,0
4,120,0,0
0,0,20,0
0,0,22,0
0,0,0,0
0,0,180,0
0,0,0,0
1,0,0,15
2,110,90,0
1,90,90,0
2,0,0,0
1,5,60,0
0,0,0,0
0,0,0,0
1,0,0,0
2,214,80,0
1,287,0,0
0,0,0,0
0,0,0,0
1,0,1,0
0,0,0,0
0,0,0,0
0,0,0,0
2,5,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,230,0
1,0,0,15
0,0,60,0
0,0,60,0
0,0,0,0
0,0,0,0
0,0,95,0
0,0,270,0
2,427,20,30
1,95,80,0
0,0,270,30
3,240,140,0
0,0,90,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,30
1,1,30,0
0,0,5,0
0,0,0,0
1,62,60,0
2,225,0,0
0,0,0,90
0,0,15,0
